407.184,101.026
466.957,101.621
526.733,102.297
102.224,157.939
163.781,158.006
224.734,158.101
285.571,158.414
346.53,158.788
406.924,159.177
466.809,159.614
526.952,160.267
100.883,217.389
162.536,217.316
223.654,217.346
284.702,217.463
345.812,217.743
406.453,217.901
466.739,218.249
527.051,218.71
99.7284,277.329
161.432,277.143
222.761,277.034
284.023,276.998
345.447,277.064
406.231,277.201
466.66,277.355
527.233,277.686
98.5012,337.667
160.495,337.447
222.005,337.249
283.52,337.172
345.098,337.081
406.155,337.102
466.793,337.099
527.618,337.219
97.563,398.526
159.686,398.307
221.346,397.821
283.035,397.709
344.828,397.559
405.967,397.438
466.997,397.367
527.984,397.205
96.5487,459.856
158.896,459.444
220.749,459.072
282.598,458.686
344.547,458.499
405.926,458.238
467.174,457.957
528.359,457.755
95.7082,521.527
158.045,521.033
220.215,520.578
282.241,520.214
344.42,519.759
405.956,519.388
467.409,518.964
528.655,518.598
103.248,98.4969
164.855,98.9523
225.707,99.3048
286.422,99.8368
347.266,100.475
407.215,101.159
467.046,101.8
526.78,102.602
102.021,157.509
163.69,157.85
224.663,158.012
285.614,158.333
346.579,158.797
406.935,159.367
466.929,159.791
526.957,160.503
100.634,217.074
162.379,217.084
223.613,217.187
284.723,217.366
345.865,217.73
406.436,218.011
466.724,218.473
527.041,218.92
99.421,277.109
161.255,277.012
222.721,276.963
284.018,276.999
345.487,277.117
406.275,277.327
466.669,277.573
527.223,277.93
98.2039,337.501
160.29,337.294
221.958,337.177
283.457,337.103
345.105,337.101
406.256,337.143
466.882,337.137
527.646,337.39
97.2992,398.42
159.459,398.134
221.267,397.751
283.024,397.635
344.826,397.539
406.073,397.467
467.048,397.422
528.036,397.355
96.2649,459.746
158.766,459.292
220.663,459.034
282.607,458.617
344.64,458.47
406.033,458.249
467.275,458.021
528.369,457.817
95.4846,521.367
157.982,520.994
220.12,520.548
282.233,520.199
344.484,519.743
406.121,519.381
467.42,518.951
528.693,518.615
103.248,98.1146
164.912,98.733
225.88,99.1568
286.594,99.7007
347.453,100.531
407.504,101.309
467.155,102.127
526.968,102.902
102.005,157.254
163.713,157.575
224.856,157.849
285.802,158.292
346.738,158.826
407.076,159.446
467.111,160.095
527.15,160.752
100.567,216.798
162.431,216.933
223.692,217.086
284.902,217.3
346.131,217.738
406.756,218.133
466.964,218.638
527.087,219.074
99.2947,276.777
161.3,276.74
222.811,276.818
284.219,276.933
345.635,277.11
406.493,277.377
466.89,277.744
527.486,278.095
98.1857,337.294
160.356,337.112
222.059,336.961
283.646,336.99
345.294,337.049
406.44,337.188
467.081,337.285
527.795,337.564
97.2066,398.15
159.549,397.954
221.358,397.584
283.227,397.576
345.059,397.445
406.303,397.442
467.271,397.469
528.166,397.482
96.1334,459.503
158.752,459.17
220.763,458.853
282.728,458.575
344.725,458.479
406.217,458.244
467.421,458.135
528.52,457.877
95.3777,521.228
157.959,520.85
220.237,520.507
282.333,520.087
344.655,519.677
406.241,519.394
467.539,519.064
528.762,518.634
103.146,97.9425
164.828,98.5752
225.79,99.0812
286.569,99.7542
347.439,100.562
407.505,101.422
467.192,102.309
526.909,103.259
101.795,157.066
163.54,157.389
224.772,157.735
285.745,158.256
346.728,158.952
407.028,159.528
467.152,160.26
527.026,161.027
100.324,216.557
162.295,216.831
223.69,217.028
284.865,217.273
346.079,217.762
406.677,218.264
466.918,218.8
527.038,219.25
99.0858,276.635
161.15,276.679
222.811,276.767
284.152,276.956
345.591,277.154
406.451,277.475
466.8,277.782
527.387,278.246
98.016,337.131
160.276,337.042
221.973,336.954
283.558,336.965
345.254,337.131
406.357,337.242
467.081,337.461
527.737,337.763
96.9627,398.064
159.277,397.865
221.28,397.57
283.128,397.614
344.994,397.55
406.273,397.532
467.2,397.524
528.047,397.658
95.9969,459.378
158.572,459.075
220.674,458.827
282.671,458.569
344.702,458.502
406.169,458.273
467.387,458.16
528.45,457.972
95.1545,521.193
157.888,520.855
220.106,520.378
282.28,520.078
344.628,519.701
406.235,519.395
467.536,519.06
528.75,518.723
102.971,97.8459
164.621,98.5883
225.688,99.0821
286.484,99.7858
347.405,100.639
407.38,101.5
467.143,102.437
526.86,103.427
101.69,156.963
163.374,157.371
224.655,157.806
285.639,158.298
346.695,158.951
407.042,159.649
467.058,160.37
526.919,161.207
100.15,216.595
162.207,216.77
223.585,217.02
284.8,217.307
346.083,217.839
406.588,218.309
466.863,218.881
527.037,219.537
99.0192,276.607
161.077,276.626
222.68,276.787
284.055,276.92
345.577,277.254
406.407,277.56
466.759,277.851
527.297,278.319
97.8996,337.076
160.098,337.089
221.888,337.02
283.486,337.027
345.211,337.158
406.343,337.36
466.984,337.491
527.66,337.877
96.8034,398.056
159.195,397.878
221.136,397.667
283.044,397.648
344.916,397.639
406.181,397.599
467.122,397.638
527.923,397.745
95.7737,459.46
158.4,459.106
220.556,458.856
282.619,458.599
344.636,458.524
406.17,458.295
467.305,458.305
528.325,458.075
94.9321,521.214
157.777,520.879
219.99,520.466
282.218,520.117
344.529,519.788
406.169,519.399
467.488,519.161
528.64,518.775
102.961,97.6181
164.78,98.2785
225.846,99.0215
286.575,99.7564
347.504,100.688
407.543,101.563
467.252,102.528
526.924,103.494
101.654,156.912
163.498,157.203
224.734,157.706
285.757,158.277
346.803,158.976
407.119,159.706
467.212,160.47
526.993,161.363
100.118,216.411
162.198,216.569
223.671,216.934
284.938,217.267
346.156,217.851
406.759,218.297
466.98,218.968
527.087,219.571
98.9508,276.47
161.117,276.576
222.803,276.718
284.15,276.912
345.746,277.186
406.485,277.62
466.929,277.988
527.369,278.415
97.8433,337.018
160.164,336.945
221.925,336.896
283.659,337.002
345.274,337.176
406.434,337.321
467.091,337.543
527.752,337.956
96.7987,397.956
159.252,397.789
221.224,397.539
283.123,397.562
345.058,397.562
406.327,397.615
467.269,397.672
528.076,397.802
95.7426,459.341
158.37,459.086
220.651,458.84
282.702,458.565
344.699,458.577
406.272,458.283
467.371,458.308
528.373,458.139
94.9182,521.131
157.764,520.806
220.045,520.356
282.273,520.148
344.69,519.726
406.27,519.393
467.545,519.191
528.775,518.792
103.021,97.44
164.932,98.2362
225.968,98.9088
286.784,99.7075
347.556,100.617
407.786,101.57
467.449,102.583
527.115,103.606
101.818,156.628
163.633,157.085
224.959,157.585
285.968,158.249
347.052,158.905
407.354,159.698
467.369,160.473
527.186,161.478
100.286,216.323
162.328,216.538
223.841,216.905
285.061,217.22
346.324,217.866
406.968,218.256
467.198,218.945
527.2,219.661
98.9991,276.424
161.234,276.453
222.899,276.622
284.378,276.916
345.844,277.173
406.676,277.602
467.148,278.001
527.596,278.478
97.948,336.823
160.268,336.834
222.094,336.768
283.834,336.872
345.54,337.161
406.632,337.34
467.264,337.57
527.93,338.012
96.8595,397.893
159.363,397.733
221.378,397.515
283.253,397.533
345.234,397.525
406.538,397.625
467.389,397.645
528.294,397.844
95.8801,459.213
158.543,458.985
220.746,458.767
282.821,458.594
344.933,458.47
406.416,458.297
467.484,458.199
528.583,458.105
95.0282,521.085
157.872,520.784
220.168,520.357
282.446,520.05
344.881,519.736
406.444,519.401
467.666,519.146
528.937,518.811
103.117,97.3227
165,98.1575
226.143,98.8622
286.905,99.7168
347.734,100.67
407.942,101.607
467.58,102.644
527.222,103.73
101.887,156.595
163.823,157.049
225.092,157.494
286.1,158.252
347.23,158.917
407.58,159.82
467.48,160.606
527.41,161.517
100.435,216.223
162.426,216.512
223.981,216.835
285.224,217.231
346.495,217.885
407.157,218.389
467.376,219.059
527.466,219.818
99.1055,276.343
161.294,276.434
223.055,276.689
284.548,276.924
346.021,277.272
406.869,277.666
467.307,278.101
527.718,278.686
98.0507,336.808
160.364,336.806
222.272,336.765
283.956,336.921
345.676,337.194
406.749,337.409
467.406,337.684
528.045,338.067
96.9943,397.83
159.503,397.702
221.526,397.496
283.444,397.558
345.387,397.534
406.661,397.653
467.543,397.776
528.397,397.906
95.9534,459.213
158.672,458.966
220.95,458.805
282.988,458.621
345.051,458.5
406.581,458.351
467.679,458.315
528.699,458.212
95.1292,521.082
157.967,520.824
220.315,520.37
282.677,520.081
345.031,519.723
406.592,519.396
467.812,519.203
529.062,518.842
103.201,97.2175
165.098,98.1004
226.199,98.8707
287.091,99.7213
347.852,100.659
408.078,101.673
467.73,102.764
527.271,103.919
101.87,156.492
163.858,156.931
225.217,157.528
286.275,158.252
347.383,158.96
407.665,159.799
467.592,160.665
527.526,161.668
100.427,216.088
162.476,216.457
224.052,216.869
285.402,217.257
346.575,217.821
407.193,218.502
467.483,219.116
527.556,219.924
99.1197,276.223
161.418,276.369
223.094,276.639
284.623,276.884
346.165,277.281
406.933,277.752
467.396,278.121
527.803,278.73
98.0947,336.752
160.411,336.72
222.342,336.754
284.097,336.921
345.773,337.257
406.913,337.518
467.566,337.752
528.11,338.108
96.957,397.8
159.599,397.679
221.62,397.479
283.581,397.564
345.498,397.568
406.8,397.668
467.69,397.828
528.493,397.915
95.9855,459.159
158.723,459.007
220.963,458.783
283.044,458.653
345.257,458.563
406.714,458.338
467.724,458.321
528.836,458.236
95.1591,521.058
158.049,520.744
220.401,520.345
282.818,520.077
345.066,519.697
406.723,519.406
468.025,519.236
529.152,518.88
103.148,97.0827
165.076,97.9655
226.237,98.7885
287.147,99.6391
347.928,100.678
408.125,101.733
467.78,102.914
527.333,103.996
101.834,156.305
163.871,156.903
225.198,157.45
286.3,158.172
347.401,158.988
407.712,159.888
467.691,160.728
527.561,161.726
100.401,215.899
162.416,216.325
224.085,216.792
285.406,217.192
346.607,217.855
407.276,218.577
467.532,219.105
527.588,219.976
99.0452,275.995
161.333,276.292
223.156,276.557
284.672,276.834
346.159,277.262
407.029,277.745
467.391,278.19
527.823,278.792
97.95,336.639
160.429,336.641
222.364,336.669
284.074,336.865
345.836,337.212
406.904,337.437
467.524,337.788
528.133,338.13
96.8817,397.72
159.582,397.59
221.6,397.451
283.562,397.522
345.526,397.569
406.835,397.62
467.669,397.803
528.531,397.988
95.8623,459.091
158.679,458.875
221.008,458.731
283.062,458.568
345.224,458.482
406.744,458.311
467.779,458.355
528.883,458.248
95.0825,520.902
158.008,520.724
220.427,520.295
282.853,520.057
345.081,519.686
406.74,519.455
468.077,519.217
529.189,518.801
103.019,97.0472
164.943,97.9379
226.181,98.7969
287.127,99.6806
347.929,100.783
408.181,101.828
467.744,103.052
527.342,104.181
101.756,156.258
163.821,156.88
225.142,157.372
286.288,158.212
347.381,159.011
407.746,159.963
467.67,160.82
527.527,161.898
100.254,215.835
162.389,216.236
224.095,216.761
285.377,217.256
346.604,217.878
407.303,218.636
467.507,219.233
527.604,220.107
98.9871,276.018
161.318,276.219
223.104,276.546
284.678,276.853
346.184,277.288
407.008,277.848
467.451,278.24
527.764,278.873
97.8673,336.594
160.387,336.655
222.321,336.706
284.078,336.923
345.834,337.246
406.954,337.501
467.554,337.884
528.103,338.194
96.8024,397.671
159.531,397.592
221.636,397.518
283.558,397.543
345.507,397.533
406.816,397.674
467.676,397.94
528.456,398.039
95.7783,459.049
158.648,458.9
220.993,458.72
283.093,458.593
345.269,458.513
406.781,458.405
467.815,458.367
528.8,458.259
94.9662,520.967
157.96,520.697
220.434,520.304
282.827,520.072
345.143,519.73
406.745,519.45
468.135,519.244
529.209,518.911
102.964,96.8119
164.943,97.8265
226.151,98.7736
287.158,99.7049
347.977,100.817
408.112,101.908
467.709,103.25
527.359,104.366
101.619,156.074
163.806,156.811
225.205,157.339
286.306,158.224
347.379,159.033
407.788,160.062
467.657,161
527.502,162.174
100.15,215.715
162.324,216.206
224.06,216.728
285.371,217.216
346.659,217.945
407.281,218.665
467.539,219.49
527.528,220.308
98.8834,275.858
161.198,276.15
223.088,276.486
284.681,276.83
346.203,277.3
407.005,277.886
467.465,278.361
527.77,279.044
97.7597,336.534
160.299,336.604
222.282,336.622
284.103,336.892
345.852,337.283
406.943,337.552
467.541,337.966
528.083,338.386
96.6422,397.605
159.366,397.561
221.595,397.436
283.542,397.568
345.507,397.576
406.856,397.727
467.651,397.964
528.474,398.17
95.6895,459.047
158.546,458.896
220.988,458.796
283.061,458.594
345.266,458.542
406.702,458.381
467.778,458.434
528.835,458.356
94.7498,520.949
157.87,520.68
220.381,520.296
282.802,520.062
345.084,519.719
406.774,519.542
468.026,519.25
529.14,519.021
102.943,96.5944
165.064,97.6442
226.211,98.6195
287.271,99.7115
348.148,100.842
408.307,102.061
467.935,103.432
527.453,104.633
101.657,155.918
163.838,156.653
225.257,157.266
286.42,158.161
347.586,159.054
407.915,160.173
467.817,161.203
527.591,162.34
100.12,215.579
162.383,216.07
224.166,216.576
285.542,217.257
346.745,217.97
407.465,218.776
467.647,219.601
527.599,220.435
98.8059,275.699
161.332,276.026
223.164,276.441
284.776,276.887
346.316,277.367
407.186,277.96
467.625,278.583
527.959,279.194
97.7189,336.413
160.405,336.496
222.363,336.608
284.229,336.907
345.968,337.244
407.047,337.618
467.652,338.007
528.217,338.552
96.6502,397.525
159.473,397.494
221.639,397.398
283.698,397.561
345.693,397.58
406.931,397.799
467.811,398.059
528.588,398.207
95.6918,458.96
158.55,458.808
221.029,458.723
283.172,458.627
345.405,458.589
406.892,458.447
467.912,458.491
528.945,458.465
94.7849,520.863
157.886,520.536
220.51,520.256
282.913,520.016
345.226,519.746
406.871,519.541
468.18,519.346
529.248,519.016
102.882,96.2698
165.004,97.4352
226.359,98.4814
287.366,99.5951
348.31,100.923
408.413,102.179
468.052,103.54
527.476,104.88
101.529,155.574
163.816,156.368
225.365,157.137
286.487,158.109
347.606,159.071
407.995,160.302
467.937,161.41
527.705,162.496
100.041,215.321
162.432,215.852
224.192,216.493
285.662,217.164
346.904,217.977
407.576,218.824
467.719,219.834
527.685,220.604
98.7952,275.47
161.305,275.779
223.236,276.316
284.882,276.787
346.411,277.358
407.31,278.019
467.699,278.686
528.045,279.325
97.6096,336.195
160.299,336.418
222.392,336.517
284.263,336.839
346.059,337.259
407.155,337.683
467.727,338.094
528.283,338.677
96.502,397.254
159.507,397.352
221.693,397.343
283.788,397.455
345.787,397.57
407.083,397.797
467.932,398.184
528.605,398.413
95.5663,458.846
158.515,458.721
221.035,458.603
283.203,458.548
345.531,458.504
406.965,458.497
468.072,458.547
528.996,458.534
94.6006,520.779
157.882,520.542
220.438,520.211
